Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Hispanic?,Sex,Age At Release ,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Release Type,Recidivism - Return to Prison,Days to Recidivism
2014,2017,1,1,1,1,4,3,9,2,0,870
2014,2017,0,1,1,3,3,0,20,0,0,209
2014,2017,0,1,1,0,3,1,1,0,0,812
2014,2017,0,1,0,1,3,3,8,0,0,703
2014,2017,1,1,1,1,3,3,3,2,0,0
2014,2017,0,1,0,1,3,1,23,0,0,0
2014,2017,0,1,1,3,3,3,3,2,0,0
2014,2017,0,1,1,0,3,0,0,2,0,0
2014,2017,0,1,1,0,0,4,5,0,0,181
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,3,3,9,0,1,284
2014,2017,4,1,1,3,1,0,20,2,0,558
2014,2017,0,1,1,3,3,1,1,2,0,0
2014,2017,0,0,0,1,3,3,3,0,0,145
2014,2017,1,1,1,1,1,4,5,2,0,529
2014,2017,0,1,1,0,4,6,22,2,0,0
2014,2017,0,1,0,0,3,3,3,0,0,0
2014,2017,0,1,0,0,3,3,3,0,0,0
2014,2017,0,1,1,0,4,0,0,2,0,0
2014,2017,0,1,0,1,3,1,1,0,1,0
2014,2017,3,1,1,0,4,0,6,2,1,0
2014,2017,0,1,1,1,3,3,3,0,1,0
2014,2017,0,1,1,0,3,0,6,0,1,0
2014,2017,0,1,1,0,4,3,9,2,0,0
2014,2017,0,1,1,1,4,0,0,0,1,0
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,0,4,1,4,5,0,0,154
2014,2017,3,1,1,0,3,1,1,2,0,0
2014,2017,1,1,1,5,3,3,3,2,0,0
2014,2017,0,1,1,1,3,3,3,0,0,0
2014,2017,0,1,1,0,4,6,22,2,0,0
2014,2017,0,1,1,1,3,4,5,2,0,0
2014,2017,0,1,1,0,3,4,5,2,0,0
2014,2017,0,1,1,0,1,4,5,0,1,0
2014,2017,1,1,1,1,6,4,5,0,1,0
2014,2017,0,1,1,3,4,0,0,0,0,719
2014,2017,0,1,1,0,4,1,18,2,0,759
2014,2017,0,1,1,5,3,1,23,0,0,581
2014,2017,0,1,1,0,0,0,20,0,0,113
2014,2017,0,1,1,1,4,0,7,2,0,0
2014,2017,0,0,1,0,3,0,0,2,0,529
2014,2017,4,1,0,3,1,3,9,2,0,0
2014,2017,0,1,0,3,3,0,0,0,0,0
2014,2017,0,1,1,3,4,1,21,2,0,0
2014,2017,0,1,1,1,3,3,9,0,1,0
2014,2017,0,1,1,1,4,1,1,0,0,0
2014,2017,0,1,1,3,1,4,5,0,1,0
2014,2017,0,1,1,1,3,3,3,2,0,0
2014,2017,0,1,1,5,1,4,5,2,1,0
2014,2017,0,1,1,1,3,3,9,2,0,602
2014,2017,0,1,1,0,1,3,13,0,1,328
2014,2017,0,1,0,3,6,4,5,0,1,0
2014,2017,1,1,1,1,3,0,0,0,0,0
2014,2017,0,1,1,3,3,1,23,2,1,0
2014,2017,0,1,0,5,4,3,8,2,0,0
2014,2017,0,1,1,0,0,4,5,0,1,0
2014,2017,0,1,1,1,4,4,23,0,0,0
2014,2017,1,1,1,1,4,1,23,2,0,0
2014,2017,0,1,1,4,6,6,22,0,1,0
2014,2017,0,1,0,0,4,1,1,0,1,0
2014,2017,1,1,1,0,1,4,5,2,0,909
2014,2017,1,1,1,1,1,0,0,2,0,0
2014,2017,0,1,1,1,3,1,1,0,0,683
2014,2017,0,1,1,0,3,1,1,0,0,0
2014,2017,0,1,0,1,3,1,23,0,1,652
2014,2017,0,1,1,3,4,6,22,2,1,0
2014,2017,0,1,1,1,3,0,0,0,0,512
2014,2017,0,1,1,1,1,4,5,0,1,427
2014,2017,0,1,1,0,0,4,5,0,1,0
2014,2017,0,1,1,0,4,3,9,2,0,891
2014,2017,0,1,1,0,3,3,8,0,0,0
2014,2017,1,1,0,1,3,3,3,2,0,680
2014,2017,0,1,0,1,3,3,3,0,0,0
2014,2017,0,1,1,3,3,3,3,0,0,0
2014,2017,0,1,1,1,3,3,9,2,0,111
2014,2017,0,1,1,1,3,3,3,0,1,54
2014,2017,0,1,1,1,4,6,22,2,0,0
2014,2017,0,1,1,0,1,4,5,0,0,0
2014,2017,1,1,1,1,3,4,5,0,0,0
2014,2017,0,1,1,1,1,4,5,2,1,0
2014,2017,1,1,0,0,6,6,22,0,0,408
2014,2017,0,1,1,1,1,0,20,0,0,748
2014,2017,0,1,1,1,3,3,9,2,0,0
2014,2017,0,1,0,1,3,4,5,0,1,167
2014,2017,0,1,1,1,1,0,6,2,1,405
2014,2017,1,1,1,0,1,4,5,2,0,0
2014,2017,1,1,0,3,6,4,5,0,0,0
2014,2017,0,1,1,3,3,3,3,0,1,0
2014,2017,0,1,1,1,4,3,9,0,0,0
2014,2017,0,1,1,0,4,1,23,2,1,0
2014,2017,0,1,1,0,3,4,5,0,0,0
2014,2017,0,1,1,0,1,0,10,0,1,539
2014,2017,0,1,1,1,3,1,1,0,0,0
2014,2017,0,1,1,0,3,3,3,0,0,0
2014,2017,0,1,1,1,1,3,9,2,1,0
2014,2017,0,1,1,1,3,4,5,0,0,660
2014,2017,0,1,1,1,4,1,18,2,0,0
2014,2017,0,1,0,1,3,3,3,0,1,0
2014,2017,0,1,0,3,6,6,22,0,0,0
2014,2017,0,1,1,0,3,4,23,0,1,407
2014,2017,0,1,1,1,4,6,22,2,1,802
2014,2017,0,1,1,1,3,3,3,0,1,0
2014,2017,0,1,1,3,0,4,5,2,0,0
2014,2017,0,1,1,1,1,4,5,0,1,797
2014,2017,0,1,1,0,3,3,3,2,1,0
2014,2017,1,1,1,0,3,1,21,0,1,398
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,3,3,3,0,1,44
2014,2017,0,1,1,1,1,4,5,0,1,0
2014,2017,0,1,1,1,1,4,11,0,0,0
2014,2017,0,1,0,1,3,6,7,0,1,888
2014,2017,0,1,1,0,3,3,3,0,1,0
2014,2017,0,0,1,1,1,4,5,2,0,0
2014,2017,0,1,1,1,4,4,23,2,0,96
2014,2017,0,1,1,4,3,1,1,2,0,0
2014,2017,0,0,0,0,3,4,23,2,1,366
2014,2017,0,1,1,3,1,4,5,0,0,153
2014,2017,0,1,1,0,3,0,0,0,0,56
2014,2017,0,1,0,3,4,3,3,2,0,0
2014,2017,0,1,1,0,4,3,9,0,1,368
2014,2017,0,1,1,1,1,0,0,0,0,149
2014,2017,0,1,1,0,3,4,5,2,0,216
2014,2017,1,1,1,3,3,4,5,0,1,0
2014,2017,0,1,1,1,4,0,7,0,1,142
2014,2017,0,1,1,1,0,4,5,0,1,292
2014,2017,0,1,0,1,1,4,5,0,1,0
2014,2017,1,1,1,1,6,6,22,0,1,898
2014,2017,0,1,1,1,4,3,8,2,0,186
2014,2017,0,1,1,0,4,0,0,0,0,0
2014,2017,0,0,1,0,1,3,9,2,0,0
2014,2017,0,1,1,1,4,3,9,2,0,0
2014,2017,1,1,1,0,3,4,5,0,1,417
2014,2017,0,1,0,1,4,1,18,2,0,0
2014,2017,0,1,1,0,3,3,9,2,0,0
2014,2017,0,1,1,4,1,4,5,2,0,0
2014,2017,1,1,0,3,0,0,20,2,0,582
2014,2017,1,1,1,0,0,4,5,0,1,0
2014,2017,0,1,1,1,1,3,9,0,0,0
2014,2017,0,1,1,0,4,0,0,2,0,631
2014,2017,0,1,1,1,3,3,3,2,0,691
2014,2017,0,1,1,1,4,0,0,2,0,649
2014,2017,0,1,1,1,3,4,11,2,1,357
2014,2017,0,1,1,1,3,4,11,2,0,247
2014,2017,0,1,1,0,3,3,3,2,0,0
2014,2017,1,1,1,1,3,0,0,2,1,0
2014,2017,1,1,1,1,6,6,22,0,1,0
2014,2017,1,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,1,3,9,0,1,1092
2014,2017,0,1,1,0,1,0,0,0,1,0
2014,2017,0,1,0,1,4,3,9,0,0,0
2014,2017,1,1,1,1,1,4,5,0,1,0
2014,2017,0,1,1,5,3,1,23,0,1,0
2014,2017,0,1,1,0,4,3,9,2,1,729
2014,2017,1,1,0,3,4,6,22,2,1,0
2014,2017,0,1,1,3,3,0,6,2,1,0
2014,2017,0,1,1,4,1,4,5,0,1,0
2014,2017,0,1,1,1,6,4,5,0,1,0
2014,2017,1,1,1,0,3,4,23,2,0,906
2014,2017,0,1,1,3,4,1,18,2,0,0
2014,2017,0,0,1,0,3,3,9,0,1,0
2014,2017,0,0,1,0,3,3,9,2,0,746
2014,2017,0,1,1,1,6,4,5,0,0,742
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,3,1,1,0,0,1064
2014,2017,0,1,1,1,1,0,6,2,0,349
2014,2017,0,1,0,1,1,4,5,0,0,0
2014,2017,0,1,1,3,3,4,5,2,0,329
2014,2017,1,1,1,1,3,1,23,0,0,335
2014,2017,0,1,1,0,1,0,6,2,1,10
2014,2017,1,1,1,0,1,4,5,2,0,773
2014,2017,0,1,1,1,3,1,1,2,0,75
2014,2017,0,1,1,3,6,4,5,0,1,437
2014,2017,0,1,1,4,6,4,5,0,1,879
2014,2017,0,1,1,3,4,0,0,2,0,0
2014,2017,0,1,1,1,4,1,23,2,0,0
2014,2017,0,1,0,0,4,0,6,2,0,54
2014,2017,0,1,0,0,1,4,5,2,0,0
2014,2017,0,1,1,5,4,3,9,0,0,0
2014,2017,0,1,0,1,1,0,6,2,0,0
2014,2017,0,1,1,3,1,4,5,0,1,0
2014,2017,0,1,1,4,3,1,1,2,0,0
2014,2017,0,1,0,1,4,6,22,2,0,0
2014,2017,0,1,1,1,3,3,8,0,0,0
2014,2017,0,1,1,4,1,4,5,0,0,0
2014,2017,0,1,1,0,3,1,1,2,0,348
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,3,4,23,0,1,0
2014,2017,1,1,1,3,6,4,5,2,0,154
2014,2017,0,1,1,3,3,3,8,0,1,406
2014,2017,0,1,1,1,1,4,5,0,1,0
2014,2017,0,1,1,0,1,4,5,0,1,0
2014,2017,0,1,1,5,3,1,1,2,0,0
2014,2017,1,1,1,0,3,4,5,2,0,0
2014,2017,1,1,0,0,4,0,0,2,1,0
2014,2017,0,1,1,0,1,4,5,0,0,0
2014,2017,1,1,0,1,3,4,5,0,1,447
2014,2017,1,1,1,1,3,1,16,2,0,0
2014,2017,0,1,1,1,0,6,22,2,1,0
2014,2017,1,1,0,1,3,3,3,0,0,0
2014,2017,1,1,1,1,3,4,5,0,1,0
2014,2017,0,0,1,1,1,3,3,2,0,0
2014,2017,0,1,0,1,0,4,5,0,0,0
2014,2017,0,1,1,3,1,0,6,2,1,665
2014,2017,0,1,1,5,3,0,0,0,1,0
2014,2017,0,1,1,0,1,4,11,2,1,618
2014,2017,0,1,0,1,3,1,23,0,0,205
2014,2017,0,1,0,1,3,3,19,2,0,1058
2014,2017,1,1,1,4,4,0,7,0,1,0
2014,2017,0,1,1,1,4,6,22,2,1,0
2014,2017,5,0,1,0,3,4,5,2,0,438
2014,2017,0,0,0,1,3,0,6,2,0,0
2014,2017,0,1,1,1,3,3,8,0,0,282
2014,2017,0,1,1,5,1,4,5,0,0,0
2014,2017,0,1,0,4,1,4,5,0,0,889
2014,2017,0,1,1,0,6,6,22,0,0,0
2014,2017,0,1,1,1,0,3,13,0,1,743
2014,2017,0,0,1,1,1,4,5,0,1,0
2014,2017,0,1,1,4,4,1,1,2,0,0
2014,2017,0,1,1,1,1,0,6,0,0,595
2014,2017,0,1,1,0,1,4,5,0,0,267
2014,2017,1,1,1,1,3,3,8,2,0,658
2014,2017,0,1,1,0,3,4,11,2,0,0
2014,2017,0,1,1,1,3,3,9,0,0,0
2014,2017,0,1,1,0,3,1,1,0,1,590
2014,2017,0,1,1,3,3,1,1,0,1,176
2014,2017,0,1,1,3,3,0,0,2,0,0
2014,2017,0,1,1,3,3,4,11,2,0,0
2014,2017,0,1,0,0,3,3,9,2,0,0
2014,2017,0,1,1,4,4,3,19,0,1,0
2014,2017,0,1,1,3,4,3,9,2,0,0
2014,2017,0,1,1,1,3,3,8,2,0,0
2014,2017,0,1,1,1,3,3,3,0,1,418
2014,2017,0,1,1,0,4,0,0,2,0,502
2014,2017,0,1,1,1,1,0,7,0,0,0
2014,2017,0,1,1,1,3,4,5,0,1,0
2014,2017,1,1,1,1,3,3,8,2,0,0
2014,2017,1,1,1,4,3,3,3,2,0,0
2014,2017,0,1,0,4,3,0,0,0,0,0
2014,2017,0,1,1,3,4,1,15,2,0,0
2014,2017,3,1,1,1,1,4,5,2,1,807
2014,2017,0,1,1,4,3,3,9,0,0,155
2014,2017,0,1,1,4,3,3,19,2,0,0
2014,2017,0,1,1,1,4,0,0,2,0,0
2014,2017,0,1,1,0,3,3,8,0,0,0
2014,2017,1,1,1,1,1,0,10,0,0,357
2014,2017,1,1,0,1,3,1,23,2,0,0
2014,2017,0,1,0,1,1,4,5,0,0,0
2014,2017,0,1,1,3,1,4,5,2,0,63
2014,2017,0,1,1,1,3,1,1,0,0,0
2014,2017,0,1,0,0,3,3,9,2,0,0
2014,2017,0,1,1,1,4,0,0,0,1,469
2014,2017,0,1,1,1,4,3,8,0,1,0
2014,2017,0,1,1,1,4,3,8,2,0,0
2014,2017,0,1,1,0,4,0,0,2,0,0
2014,2017,0,1,1,1,3,1,23,0,0,0
2014,2017,0,1,1,1,3,3,3,2,0,833
2014,2017,0,1,1,1,3,0,0,0,0,0
2014,2017,1,1,0,0,6,4,5,0,1,0
2014,2017,0,1,0,0,1,4,5,0,1,0
2014,2017,1,1,1,1,4,1,18,0,1,0
2014,2017,1,1,0,3,3,4,5,2,0,0
2014,2017,0,1,1,1,4,6,22,2,0,0
2014,2017,0,1,1,0,3,4,5,0,0,0
2014,2017,0,1,1,1,3,4,5,0,0,0
2014,2017,0,1,1,5,1,4,5,0,0,0
2014,2017,0,1,1,1,6,6,22,0,1,0
2014,2017,0,1,1,3,1,4,5,0,1,102
2014,2017,0,1,1,0,4,1,18,2,1,57
2014,2017,0,1,1,0,1,3,3,0,1,0
2014,2017,0,1,0,1,3,4,23,0,0,0
2014,2017,0,1,1,1,1,4,5,2,0,0
2014,2017,0,1,1,0,3,3,3,2,0,0
2014,2017,0,1,1,0,3,3,9,0,0,0
2014,2017,0,0,1,1,3,1,1,2,0,292
2014,2017,1,1,1,1,1,4,5,0,0,285
2014,2017,1,1,1,1,3,3,9,0,0,452
2014,2017,0,1,0,1,3,3,3,2,0,0
2014,2017,1,1,1,1,4,0,0,2,0,0
2014,2017,0,1,1,1,3,3,3,0,1,0
2014,2017,0,1,1,1,3,0,6,2,1,0
2014,2017,1,1,1,0,1,0,0,0,0,0
2014,2017,1,1,1,3,3,1,18,0,0,449
2014,2017,0,1,1,1,3,0,6,2,0,650
2014,2017,0,1,1,1,3,3,8,0,1,655
2014,2017,0,1,1,0,3,4,5,0,0,427
2014,2017,0,1,1,3,4,1,1,0,1,0
2014,2017,0,1,1,1,6,6,22,2,0,0
2014,2017,0,1,1,1,1,0,7,0,1,0
2014,2017,1,1,1,1,0,6,22,0,0,0
2014,2017,0,1,1,1,1,3,3,0,1,0
2014,2017,0,1,1,3,3,3,8,2,0,0
2014,2017,0,0,0,1,1,4,5,2,0,0
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,0,0,4,5,0,0,0
2014,2017,0,1,1,0,1,4,5,0,1,224
2014,2017,0,1,1,0,1,4,5,0,1,127
2014,2017,1,1,1,0,3,1,1,2,0,0
2014,2017,0,0,1,1,3,1,18,2,1,0
2014,2017,1,1,1,5,4,0,7,2,0,0
2014,2017,0,1,1,0,4,6,22,2,0,210
2014,2017,1,1,1,0,1,4,5,0,1,0
2014,2017,1,1,0,0,1,3,3,2,0,244
2014,2017,0,1,1,4,3,6,22,0,0,0
2014,2017,0,1,1,0,3,3,3,0,1,272
2014,2017,0,1,1,1,3,1,1,0,1,0
2014,2017,0,1,0,1,3,4,23,0,0,181
2014,2017,1,1,1,3,1,3,3,0,0,0
2014,2017,0,1,1,0,1,4,5,0,1,0
2014,2017,0,1,1,4,3,1,1,0,0,0
2014,2017,0,1,1,3,3,4,5,2,0,0
2014,2017,0,1,1,1,3,3,3,2,0,149
2014,2017,0,1,1,1,1,4,5,0,0,328
2014,2017,0,1,1,1,3,1,1,0,1,0
2014,2017,0,1,1,1,1,0,7,0,1,195
2014,2017,0,0,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,3,3,3,2,0,0
2014,2017,0,1,1,1,3,4,5,0,1,658
2014,2017,0,1,0,1,1,4,5,0,0,0
2014,2017,0,1,1,0,3,3,9,2,1,0
2014,2017,0,1,1,1,3,3,8,0,1,753
2014,2017,0,1,1,1,4,1,18,2,0,633
2014,2017,0,1,1,1,3,4,5,0,1,0
2014,2017,0,0,1,1,0,4,5,0,1,0
2014,2017,0,1,1,3,1,3,3,0,0,208
2014,2017,0,0,1,1,0,4,5,2,0,0
2014,2017,0,0,1,1,3,4,5,2,0,0
2014,2017,0,1,1,0,4,6,22,2,0,0
2014,2017,0,1,1,3,4,6,22,2,1,0
2014,2017,0,1,1,1,3,0,0,0,0,215
2014,2017,0,1,1,0,4,3,3,0,0,234
2014,2017,0,1,1,1,1,4,5,0,1,0
2014,2017,0,0,1,0,1,4,5,2,0,0
2014,2017,1,1,1,3,0,0,7,0,0,230
2014,2017,1,1,1,1,3,3,9,2,0,0
2014,2017,0,1,1,1,1,3,9,0,1,448
2014,2017,1,1,0,1,1,6,7,0,1,669
2014,2017,1,1,0,1,1,4,5,0,0,0
2014,2017,0,1,1,0,3,0,0,2,0,210
2014,2017,1,1,1,0,3,0,0,2,0,664
2014,2017,0,1,1,1,3,3,3,0,0,0
2014,2017,0,1,1,4,4,0,0,0,1,0
2014,2017,1,1,1,1,0,4,5,0,0,0
2014,2017,0,1,1,5,1,3,3,2,0,0
2014,2017,0,1,1,1,4,1,23,2,1,78
2014,2017,0,1,1,0,3,3,8,0,0,0
2014,2017,0,1,1,1,3,1,1,0,1,0
2014,2017,0,1,1,1,1,3,3,2,0,259
2014,2017,0,1,1,1,4,0,0,0,1,0
2014,2017,0,1,1,1,4,0,0,2,0,0
2014,2017,0,1,0,0,3,3,8,0,1,0
2014,2017,0,1,0,1,3,3,3,2,0,280
2014,2017,0,1,1,1,4,3,8,2,0,952
2014,2017,1,1,1,1,1,4,5,0,1,0
2014,2017,0,1,1,1,4,6,22,2,0,0
2014,2017,3,1,1,3,3,4,5,0,0,0
2014,2017,0,1,1,0,3,4,5,2,0,0
2014,2017,0,1,1,0,3,1,1,2,0,338
2014,2017,0,1,1,1,3,6,22,2,0,0
2014,2017,0,0,1,0,1,0,0,2,0,0
2014,2017,0,1,1,0,3,3,3,2,1,258
2014,2017,1,1,1,4,6,1,15,0,0,0
2014,2017,1,1,1,1,4,0,0,2,1,210
2014,2017,1,1,0,0,1,4,5,0,0,0
2014,2017,0,1,1,1,3,3,3,0,1,442
2014,2017,1,1,0,3,4,3,19,2,0,0
2014,2017,0,1,1,0,4,3,3,0,1,477
2014,2017,0,0,1,0,3,6,22,0,0,0
2014,2017,0,1,1,0,3,3,3,0,0,0
2014,2017,1,1,1,0,4,3,9,2,0,182
2014,2017,0,1,1,1,3,3,9,2,0,0
2014,2017,0,1,0,0,1,0,6,2,0,0
2014,2017,0,1,1,0,3,3,8,0,1,0
2014,2017,0,1,1,4,3,3,8,0,1,0
2014,2017,3,1,1,1,1,3,3,2,0,0
2014,2017,0,1,1,1,1,0,20,0,1,0
2014,2017,0,1,1,0,1,0,20,0,1,524
2014,2017,0,1,1,3,3,3,3,2,0,0
2014,2017,0,1,1,1,3,3,3,0,0,516
2014,2017,0,1,1,1,3,3,8,2,0,0
2014,2017,1,1,1,1,3,0,6,2,0,356
2014,2017,0,1,1,1,1,0,10,0,0,0
2014,2017,1,1,1,0,0,0,7,0,1,221
2014,2017,0,1,0,1,4,6,22,2,0,0
2014,2017,0,1,1,1,3,3,8,0,1,0
2014,2017,1,1,0,1,3,3,9,2,0,0
2014,2017,0,1,1,0,3,4,5,2,0,0
2014,2017,0,0,1,1,1,0,10,2,0,0
2014,2017,0,1,1,1,1,4,5,0,1,857
2014,2017,0,1,1,0,1,4,5,0,1,252
2014,2017,0,1,1,3,1,0,6,2,1,0
2014,2017,1,1,0,3,3,3,9,2,1,546
2014,2017,0,1,0,3,1,3,3,0,0,683
2014,2017,1,1,1,0,1,3,3,0,1,0
2014,2017,0,1,1,0,3,0,6,2,1,0
2014,2017,1,1,1,0,3,0,0,0,0,0
2014,2017,1,1,1,0,1,4,5,0,1,0
2014,2017,0,1,1,0,4,6,22,2,0,0
2014,2017,0,1,1,0,3,3,3,2,1,875
2014,2017,0,1,1,5,1,3,9,0,1,0
2014,2017,1,1,1,0,3,0,0,0,1,361
2014,2017,0,1,1,1,3,1,1,0,1,0
2014,2017,0,1,1,0,3,3,9,2,0,0
2014,2017,0,1,1,4,4,3,9,0,0,0
2014,2017,1,1,0,1,3,4,5,2,0,1012
2014,2017,0,1,0,1,3,1,1,0,0,523
2014,2017,0,1,1,1,0,0,20,2,0,87
2014,2017,0,1,1,0,3,3,3,2,0,805
2014,2017,0,1,1,1,3,3,3,2,0,0
2014,2017,0,1,1,1,4,1,1,2,0,815
2014,2017,0,1,1,0,3,1,23,2,0,257
2014,2017,1,1,0,0,3,4,5,2,1,0
2014,2017,0,1,1,1,3,3,3,0,1,473
2014,2017,0,1,1,1,1,3,9,0,0,0
2014,2017,0,1,1,0,1,4,5,0,1,961
2014,2017,1,1,0,1,4,1,21,2,0,497
2014,2017,0,1,1,3,4,3,3,2,0,363
2014,2017,0,0,1,3,3,0,0,2,0,495
2014,2017,1,1,1,1,6,4,5,2,0,0
2014,2017,4,1,1,1,4,0,0,2,0,0
2014,2017,0,1,1,1,1,4,5,0,1,0
2014,2017,0,1,1,1,3,4,5,0,0,0
2014,2017,4,1,1,5,4,0,0,2,0,0
2014,2017,1,1,1,1,6,6,22,0,0,0
2014,2017,0,1,1,1,6,4,5,0,0,0
2014,2017,1,1,1,1,1,3,3,2,0,0
2014,2017,1,1,1,3,4,0,0,0,0,0
2014,2017,1,1,1,1,3,3,8,0,0,516
2014,2017,0,1,1,0,1,0,6,2,0,477
2014,2017,0,1,1,1,3,0,0,0,1,0
2014,2017,0,1,1,1,6,0,6,2,0,383
2014,2017,0,1,0,1,4,3,9,2,0,0
2014,2017,0,1,1,1,4,1,1,0,0,0
2014,2017,0,1,1,1,3,4,23,2,0,0
2014,2017,3,1,1,1,0,4,5,0,1,0
2014,2017,0,1,1,1,1,4,5,0,1,0
2014,2017,1,1,1,1,1,4,5,0,1,456
2014,2017,3,1,1,1,3,3,3,0,1,0
2014,2017,0,1,1,4,3,0,0,0,1,0
2014,2017,0,1,1,5,1,0,6,2,1,0
2014,2017,1,1,1,3,1,6,7,2,1,0
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,0,1,1,1,3,6,22,2,0,0
2014,2017,0,0,1,4,3,1,1,0,0,0
2014,2017,0,1,1,3,3,0,20,0,0,0
2014,2017,0,1,1,1,1,4,5,0,1,152
2014,2017,0,1,1,3,3,3,3,0,0,0
2014,2017,0,1,0,4,4,3,9,0,1,0
2014,2017,0,1,1,3,3,3,3,2,0,0
2014,2017,0,1,1,1,3,0,0,0,1,0
2014,2017,0,1,1,3,4,1,18,2,0,1018
2014,2017,0,1,1,3,3,0,7,2,0,625
2014,2017,4,1,1,1,1,4,5,0,0,852
2014,2017,0,1,1,0,3,3,3,0,1,553
2014,2017,0,1,1,1,3,3,3,0,1,572
2014,2017,1,1,1,1,3,3,3,2,0,304
2014,2017,1,1,1,0,4,0,0,0,1,260
2014,2017,0,1,1,0,3,0,0,0,0,0
2014,2017,0,0,1,4,4,6,22,2,0,0
2014,2017,0,1,1,1,4,4,23,0,0,0
2014,2017,0,1,0,5,1,3,9,0,0,0
2014,2017,1,1,1,1,1,0,7,2,0,95
2014,2017,1,1,1,1,1,3,9,2,0,0
2014,2017,0,1,1,5,3,4,5,0,0,272
2014,2017,0,1,1,0,3,3,3,2,1,0
2014,2017,0,1,1,1,3,3,3,0,1,428
2014,2017,0,1,1,1,6,0,6,2,1,0
2014,2017,0,0,1,1,1,4,5,2,0,0
2014,2017,0,1,1,1,3,3,9,0,0,0
2014,2017,0,1,1,0,3,3,13,0,1,1001
2014,2017,0,1,1,1,3,3,9,0,1,411
2014,2017,0,1,1,1,3,1,1,0,0,0
2014,2017,1,1,1,1,3,3,3,2,1,96
2014,2017,0,1,1,0,0,4,5,0,0,0
2014,2017,0,0,1,1,1,4,5,0,0,0
2014,2017,1,1,0,3,4,0,0,0,1,0
2014,2017,0,1,0,3,3,1,18,0,1,0
2014,2017,0,1,1,0,1,4,5,0,0,0
2014,2017,0,1,1,1,4,3,3,2,0,0
2014,2017,0,1,0,1,3,4,11,0,0,0
2014,2017,1,1,1,0,3,0,0,0,1,520
2014,2017,0,1,0,1,4,4,23,0,1,141
2014,2017,0,1,1,4,3,0,6,0,0,875
2014,2017,3,1,1,3,4,3,3,0,0,0
2014,2017,0,1,1,0,3,3,9,2,0,0
2014,2017,0,1,1,1,0,0,7,2,0,316
2014,2017,3,1,1,1,3,3,3,2,1,184
2014,2017,0,0,1,1,1,0,23,2,0,0
2014,2017,0,1,1,0,3,3,9,0,0,261
2014,2017,3,1,1,1,4,0,0,0,0,0
2014,2017,0,1,1,4,4,0,0,0,1,0
2014,2017,4,1,1,1,3,3,8,2,0,517
2014,2017,0,1,1,1,4,6,22,2,0,160
2014,2017,1,1,1,0,3,4,11,0,0,0
2014,2017,0,1,1,0,3,4,11,0,1,0
2014,2017,0,1,0,1,3,4,5,0,0,0
2014,2017,0,1,1,0,4,3,9,0,1,91
2014,2017,1,1,1,4,3,3,3,2,1,672
2014,2017,0,0,1,5,3,0,20,0,0,0
2014,2017,0,1,0,1,3,0,0,0,0,0
2014,2017,0,1,1,1,1,4,5,0,0,0
2014,2017,1,1,1,3,4,1,23,2,0,0
2014,2017,1,1,1,1,4,0,0,0,1,886
2014,2017,0,1,1,3,1,4,5,0,0,0
2014,2017,0,0,1,4,4,6,22,2,1,0
2014,2017,1,1,0,4,3,1,1,0,0,0
2014,2017,1,1,1,0,4,1,23,2,1,475
2014,2017,1,1,1,3,3,0,0,0,1,0
2014,2017,0,1,1,4,3,3,3,0,0,0
2014,2017,0,1,1,1,3,1,1,0,0,0
2014,2017,0,1,1,0,4,0,0,2,0,167
2014,2017,1,1,1,1,0,4,5,0,0,0
2014,2017,0,1,0,1,3,1,23,2,0,289
2014,2017,1,1,1,0,4,0,0,0,1,360
2014,2017,0,0,1,0,4,3,9,2,0,0
2014,2017,1,1,1,3,4,1,1,2,0,0
2014,2017,0,1,1,1,1,0,20,0,0,0
2014,2017,0,1,1,0,1,4,5,0,1,0
2014,2017,0,1,1,1,1,4,5,2,0,948
2014,2017,0,1,1,1,3,6,22,2,0,0
2014,2017,0,1,1,1,3,1,1,0,0,362
2014,2017,0,1,1,1,1,3,13,0,1,0
2014,2017,0,1,1,1,3,3,3,0,1,26
2014,2017,0,1,1,1,1,4,5,0,0,1001
2014,2017,0,1,1,1,1,0,0,2,1,0
2014,2017,0,1,1,1,3,1,1,0,1,0
2014,2017,0,1,1,4,3,4,5,0,0,0
2014,2017,0,0,1,0,4,4,23,0,1,0
2014,2017,0,1,1,1,1,3,3,2,0,0
2014,2017,0,1,1,0,3,3,9,0,0,417
2014,2017,0,1,1,0,4,3,9,0,0,0
2014,2017,1,1,1,1,3,4,5,2,0,0
2014,2017,0,1,1,1,3,3,9,0,0,0
2014,2017,0,1,1,1,4,3,9,2,0,609
